db,country,event_date,event_name,category_4,post_month,baseline,shock
ICEWS,South Korea,2007-04-01,Official visit to South Korea,Chinese outbound visit,3,0.12001421092362496,-0.04502906596317577
ICEWS,South Korea,2007-04-01,Official visit to South Korea,Chinese outbound visit,6,0.12001421092362496,0.813060382665153
ICEWS,South Korea,2007-04-01,Official visit to South Korea,Chinese outbound visit,12,0.12001421092362496,-0.5330830101255633
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,0,-0.12386018972977435,0.1813772187313902
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,1,-0.12386018972977435,0.6087004930858865
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,2,-0.12386018972977435,0.8767568301825819
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,3,-0.12386018972977435,0.698759856722126
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,6,-0.12386018972977435,1.2702671350399326
ICEWS,South Korea,2008-05-01,Lee Visits China,Partner inbound visit,12,-0.12386018972977435,0.747923045699098
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,0,0.43175132427017854,0.1431483427221732
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,1,0.43175132427017854,-1.1667765057688009
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,2,0.43175132427017854,-0.6617534680420798
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,3,0.43175132427017854,0.7146556210399797
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,6,0.43175132427017854,0.2228667218040989
ICEWS,South Korea,2008-08-01,State visit to South Korea,Chinese outbound visit,12,0.43175132427017854,-0.18884391081794882
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,0,0.43175132427017854,0.1431483427221732
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,1,0.43175132427017854,-1.1667765057688009
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,2,0.43175132427017854,-0.6617534680420798
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,3,0.43175132427017854,0.7146556210399797
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,6,0.43175132427017854,0.2228667218040989
ICEWS,South Korea,2008-08-01,Bilateral meeting on sidelines of Beijing Olympics,Partner inbound visit,12,0.43175132427017854,-0.18884391081794882
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,0,0.09994483802314176,0.7908455684800193
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,1,0.09994483802314176,-0.37886311714175985
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,2,0.09994483802314176,-1.499625825864887
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,3,0.09994483802314176,0.6601867958382615
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,6,0.09994483802314176,-0.031209243048093485
ICEWS,South Korea,2009-09-01,Bilateral meeting on sidelines of UN General Assembly,Third-party meeting,12,0.09994483802314176,-0.46260304417732667
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,0,0.017774353282940747,0.3412651055538035
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,1,0.017774353282940747,-0.9270354328625623
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,2,0.017774353282940747,-1.9566207329279246
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,3,0.017774353282940747,-0.8536853304041193
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,6,0.017774353282940747,-0.8215528786348621
ICEWS,South Korea,2010-05-01,Official visit to South Korea,Chinese outbound visit,12,0.017774353282940747,-0.11915709648023155
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-0.530035850818335,-0.27374267453358636
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-0.530035850818335,-1.0669052154869005
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-0.530035850818335,0.8582878345971767
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-0.530035850818335,1.1664703723466427
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-0.530035850818335,0.42865310762104425
ICEWS,South Korea,2010-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-0.530035850818335,-0.19583983956584172
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,0,-0.43478327735774885,-0.2910924130264279
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,1,-0.43478327735774885,0.2514965738788524
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,2,-0.43478327735774885,-0.7790888755077943
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,3,-0.43478327735774885,-0.561627850842318
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,6,-0.43478327735774885,0.5529332028130582
ICEWS,South Korea,2011-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,12,-0.43478327735774885,-0.15438973100805237
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,0,-0.5749771729465122,-0.638894979919031
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,1,-0.5749771729465122,-0.42143395525355465
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,2,-0.5749771729465122,0.01683209343996961
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,3,-0.5749771729465122,-0.8989106484631036
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,6,-0.5749771729465122,-0.17868917571073883
ICEWS,South Korea,2012-01-01,State visit to China,Partner inbound visit,12,-0.5749771729465122,0.5478564459814996
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,0,-1.0094813430387417,1.127631268494051
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,1,-1.0094813430387417,-0.4272643013656121
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,2,-1.0094813430387417,0.2558149943814907
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,3,-1.0094813430387417,-0.09565344313739987
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,6,-1.0094813430387417,0.4203083346729405
ICEWS,South Korea,2012-05-01,Official visit to South Korea,Chinese outbound visit,12,-1.0094813430387417,0.518800149125029
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,0,-0.3912413252001873,1.0273029435139154
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,1,-0.3912413252001873,0.47149284216342424
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,2,-0.3912413252001873,0.7063968487234972
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,3,-0.3912413252001873,0.7779195849065774
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,6,-0.3912413252001873,0.8082893625393535
ICEWS,South Korea,2013-06-01,Park Visits China,Partner inbound visit,12,-0.3912413252001873,0.8707019250133738
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,0,0.2558936195612502,0.3990301924205936
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,1,0.2558936195612502,-0.8972878652674066
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,2,0.2558936195612502,0.6155635750410944
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,3,0.2558936195612502,-0.9357357716790271
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,6,0.2558936195612502,-0.44845738455992845
ICEWS,South Korea,2014-07-01,Xi Visits ROK,Chinese outbound visit,12,0.2558936195612502,-0.7927466135903649
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,0,-0.1499264010738629,0.5255462451555023
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,1,-0.1499264010738629,-0.4225384042352849
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,2,-0.1499264010738629,-0.04263736392481535
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,3,-0.1499264010738629,0.2841114593357379
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,6,-0.1499264010738629,0.8318445868026304
ICEWS,South Korea,2014-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,12,-0.1499264010738629,0.5778178665229039
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,0,0.19440620446367748,0.6225114364170911
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,1,0.19440620446367748,0.40889729398299923
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,2,0.19440620446367748,0.23348526098536357
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,3,0.19440620446367748,-1.0933090217926786
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,6,0.19440620446367748,-0.9726359664199555
ICEWS,South Korea,2015-09-01,State visit to China and attendance at Victory Day parade,Partner inbound visit,12,0.19440620446367748,-2.201452060699208
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,0,0.7513451132847057,-0.3234536478356646
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,1,0.7513451132847057,-1.6502479306137068
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,2,0.7513451132847057,-0.6309879987930703
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,3,0.7513451132847057,-1.470176494019996
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,6,0.7513451132847057,-1.1607749911471952
ICEWS,South Korea,2015-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,12,0.7513451132847057,-1.7153522740928124
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,0,-1.2342723750924396,-0.7727734811430911
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,1,-1.2342723750924396,-1.039824152611513
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,2,-1.2342723750924396,0.2702652142843328
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,3,-1.2342723750924396,0.8493020004145385
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,6,-1.2342723750924396,-1.3886039522149227
ICEWS,South Korea,2016-09-01,Bilateral meeting on sidelines of G20 summit,Partner inbound visit,12,-1.2342723750924396,-0.48587476560824605
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-1.940506962644269,0.5512052873280575
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-1.940506962644269,1.3221890821292104
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-1.940506962644269,0.2203598219435834
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-1.940506962644269,1.0706984603184506
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-1.940506962644269,1.9715670552202678
ICEWS,South Korea,2017-07-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-1.940506962644269,1.2163907093731074
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,0,-1.0694245078471876,0.8801290002349506
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,1,-1.0694245078471876,0.3864082788715969
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,2,-1.0694245078471876,1.100484600423186
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,3,-1.0694245078471876,1.1973826639066314
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,6,-1.0694245078471876,1.4186419800820111
ICEWS,South Korea,2017-11-01,Bilateral meeting on sidelines of APEC summit,Third-party meeting,12,-1.0694245078471876,1.2186547894121798
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,0,-0.9264170502129137,0.24340082123732298
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,1,-0.9264170502129137,0.9574771427889123
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,2,-0.9264170502129137,1.0543752062723575
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,3,-0.9264170502129137,0.8133497701071017
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,6,-0.9264170502129137,1.5258639835557426
ICEWS,South Korea,2017-12-01,Moon Visits China,Partner inbound visit,12,-0.9264170502129137,0.5306390961580947
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-0.5254510523690753,0.3930597560023907
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-0.5254510523690753,0.10616137567024991
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-0.5254510523690753,0.3737821969538051
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-0.5254510523690753,1.2635301223130484
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-0.5254510523690753,1.221049813131089
ICEWS,South Korea,2019-06-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-0.5254510523690753,2.345782493139925
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,0,-0.3868971057033918,-0.35158618428097727
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,1,-0.3868971057033918,0.1366381984659757
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,2,-0.3868971057033918,-0.5397067855566924
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,3,-0.3868971057033918,0.33129023065762214
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,6,-0.3868971057033918,0.7746497377861904
ICEWS,South Korea,2022-03-01,Virtual meeting (phone call) congratulating Yoon on election,Remote talk,12,-0.3868971057033918,-1.0243787046046706
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-0.036748864137057316,-0.018977667046115552
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-0.036748864137057316,-0.3245176778017912
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-0.036748864137057316,-2.0265558417575744
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-0.036748864137057316,-0.26666207844299417
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-0.036748864137057316,1.8687208834265205
ICEWS,South Korea,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-0.036748864137057316,1.8687208834265205
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,0,1.8319720192894633,0
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,1,1.8319720192894633,0
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,2,1.8319720192894633,0
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,3,1.8319720192894633,0
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,6,1.8319720192894633,0
ICEWS,South Korea,2024-05-01,Bilateral meeting on sidelines of Korea-Japan-China trilateral summit,Third-party meeting,12,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,0,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,1,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,2,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,3,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,6,1.8319720192894633,0
ICEWS,South Korea,2024-11-01,Xi-Yoon Meeting on sidelines of APEC Summit in Lima,Third-party meeting,12,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening,Third-party meeting,0,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening,Third-party meeting,1,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening,Third-party meeting,2,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening,Third-party meeting,3,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,Xi meets Korean National Assembly Speaker Woo at Harbin Asian Winter Games opening,Third-party meeting,6,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik,Partner inbound visit,0,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik,Partner inbound visit,1,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik,Partner inbound visit,2,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik,Partner inbound visit,3,1.8319720192894633,0
ICEWS,South Korea,2025-02-01,NPC Chairman Zhao Leji meets visiting Korean National Assembly Speaker Woo Won-shik,Partner inbound visit,6,1.8319720192894633,0
ICEWS,South Korea,2025-06-01,Xi phone call with President Lee Jae-myung,Remote talk,0,1.8319720192894633,0
ICEWS,South Korea,2025-06-01,Xi phone call with President Lee Jae-myung,Remote talk,1,1.8319720192894633,0
ICEWS,South Korea,2025-06-01,Xi phone call with President Lee Jae-myung,Remote talk,2,1.8319720192894633,0
ICEWS,South Korea,2025-06-01,Xi phone call with President Lee Jae-myung,Remote talk,3,1.8319720192894633,0
ICEWS,South Korea,2025-06-01,Xi phone call with President Lee Jae-myung,Remote talk,6,1.8319720192894633,0
ICEWS,South Korea,2025-09-01,Korean National Assembly Speaker Woo visits China for WWII 80th anniversary,Partner inbound visit,0,1.8319720192894633,0
ICEWS,South Korea,2025-09-01,Korean National Assembly Speaker Woo visits China for WWII 80th anniversary,Partner inbound visit,1,1.8319720192894633,0
ICEWS,South Korea,2025-09-01,Korean National Assembly Speaker Woo visits China for WWII 80th anniversary,Partner inbound visit,2,1.8319720192894633,0
ICEWS,South Korea,2025-09-01,Korean National Assembly Speaker Woo visits China for WWII 80th anniversary,Partner inbound visit,3,1.8319720192894633,0
ICEWS,South Korea,2025-10-01,Xi state visit to South Korea,Chinese outbound visit,0,1.8319720192894633,0
ICEWS,South Korea,2025-10-01,Xi state visit to South Korea,Chinese outbound visit,1,1.8319720192894633,0
ICEWS,South Korea,2025-10-01,Xi state visit to South Korea,Chinese outbound visit,2,1.8319720192894633,0
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,0,-0.009955293463510225,0.1701830908524658
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,1,-0.009955293463510225,1.9585314290613247
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,2,-0.009955293463510225,-0.19139687761132237
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,3,-0.009955293463510225,0.26550754477127947
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,6,-0.009955293463510225,-0.14229567248895486
ICEWS,Spain,2005-07-01,Official visit to China,Partner inbound visit,12,-0.009955293463510225,-0.12538184049927742
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,0,0.6675920719435837,0.10900453519931386
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,1,0.6675920719435837,0.950733525613396
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,2,0.6675920719435837,-0.8198430378960488
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,3,0.6675920719435837,-1.2389221113887454
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,6,0.6675920719435837,1.0133438452550252
ICEWS,Spain,2005-11-01,State visit to Spain,Chinese outbound visit,12,0.6675920719435837,-0.10720788399193826
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,0,1.2203191524267745,-0.3066463339154528
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,1,1.2203191524267745,-1.39990830649804
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,2,1.2203191524267745,-0.0715709521820096
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,3,1.2203191524267745,-0.8683854250984266
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,6,1.2203191524267745,-1.8767912173691736
ICEWS,Spain,2007-06-01,State visit to China,Partner inbound visit,12,1.2203191524267745,-0.801332864250276
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,0,0.472605812014008,0.13214038335456357
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,1,0.472605812014008,0.6314807274701673
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,2,0.472605812014008,-0.1709723580777877
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,3,0.472605812014008,-0.8814221547263487
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,6,0.472605812014008,-1.671744598330322
ICEWS,Spain,2009-01-01,Official visit to Spain,Chinese outbound visit,12,0.472605812014008,-0.9921992246083005
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,0,-1.8280317096997654,2.670116353232704
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,1,-1.8280317096997654,1.5680477180078833
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,2,-1.8280317096997654,1.0984703206956685
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,3,-1.8280317096997654,2.511061545929277
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,6,-1.8280317096997654,3.1646108688694143
ICEWS,Spain,2014-09-01,Official visit to China,Partner inbound visit,12,-1.8280317096997654,2.507202512632313
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,0,-1.3556007184275676,2.2654190232370404
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,1,-1.3556007184275676,1.7259837992891307
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,2,-1.3556007184275676,1.355370573722559
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,3,-1.3556007184275676,1.0066803612851332
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,6,-1.3556007184275676,0.5508819553999779
ICEWS,Spain,2018-11-01,State visit to Spain,Chinese outbound visit,12,-1.3556007184275676,3.1852361447750464
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,0,-0.262217588782686,0.5892053437310735
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,1,-0.262217588782686,0.002233597090804007
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,2,-0.262217588782686,-0.2834917803974313
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,3,-0.262217588782686,-0.55472913244547
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,6,-0.262217588782686,0.6138725859971241
ICEWS,Spain,2022-11-01,Bilateral meeting on sidelines of G20 summit,Third-party meeting,12,-0.262217588782686,0.6138725859971241
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,0,-0.5408800273667184,0.9931861353092575
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,1,-0.5408800273667184,0.8925350245811565
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,2,-0.5408800273667184,0.8925350245811565
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,3,-0.5408800273667184,0.8925350245811565
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,6,-0.5408800273667184,0.8925350245811565
ICEWS,Spain,2023-03-01,Official visit to China,Partner inbound visit,12,-0.5408800273667184,0.8925350245811565
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,0,0.3516549972144381,0
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,1,0.3516549972144381,0
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,2,0.3516549972144381,0
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,3,0.3516549972144381,0
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,6,0.3516549972144381,0
ICEWS,Spain,2024-09-01,Official visit to China,Partner inbound visit,12,0.3516549972144381,0
ICEWS,Spain,2025-04-01,Official visit to China,Partner inbound visit,0,0.3516549972144381,0
ICEWS,Spain,2025-04-01,Official visit to China,Partner inbound visit,1,0.3516549972144381,0
ICEWS,Spain,2025-04-01,Official visit to China,Partner inbound visit,2,0.3516549972144381,0
ICEWS,Spain,2025-04-01,Official visit to China,Partner inbound visit,3,0.3516549972144381,0
ICEWS,Spain,2025-04-01,Official visit to China,Partner inbound visit,6,0.3516549972144381,0
ICEWS,Spain,2025-11-01,State visit to China,Partner inbound visit,0,0.3516549972144381,0
ICEWS,Spain,2025-11-01,State visit to China,Partner inbound visit,1,0.3516549972144381,0
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,0,0.20840815536446294,-0.585187915318248
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,1,0.20840815536446294,-0.21097231792938367
